burlig_trt,burlig_trt_take,baseline_employees,baseline_wages,baseline_sales,baseline_owner_female,endline_wages,endline_employees,endline_sales,endline_owner_female
0,0,28.99126,377907,1.93e+07,0,1305627,28.99126,1.93e+07,0
0,0,24.87687,164365,1.96e+07,1,960424.9,24.87687,1.95e+07,1
0,0,23.95506,35000,1.94e+07,0,801561.9,23.95506,1.94e+07,0
0,0,30.30391,35000,1.94e+07,0,1004725,30.30391,1.94e+07,0
0,0,32.05916,35000,1.95e+07,1,1060893,32.05916,1.94e+07,1
0,0,21.47028,136606,1.94e+07,1,823654.8,21.47028,1.95e+07,1
0,0,31.2623,35000,1.90e+07,0,1035394,31.2623,1.91e+07,0
0,0,30.83563,459445,1.90e+07,0,1446185,30.83563,1.91e+07,0
0,0,20.66569,35000,1.98e+07,1,696301.9,20.66569,1.98e+07,1
0,0,28.5763,129187,2.02e+07,1,1043629,28.5763,2.02e+07,1
0,0,30.91864,34333,1.94e+07,0,1023730,30.91864,1.94e+07,0
0,0,24.97492,35000,1.96e+07,0,834197.3,24.97492,1.96e+07,0
0,0,26.52012,207525,1.95e+07,0,1056169,26.52012,1.95e+07,0
0,0,28.18184,83237,1.96e+07,1,985055.9,28.18184,1.95e+07,1
0,0,29.10023,165876,1.95e+07,0,1097084,29.10023,1.94e+07,0
0,0,32.79261,35000,1.92e+07,1,1084364,32.79261,1.91e+07,1
0,0,30.09936,121762,1.93e+07,1,1084942,30.09936,1.93e+07,1
0,0,30.72746,35000,1.94e+07,1,1018279,30.72746,1.95e+07,1
0,0,24.45203,35000,1.90e+07,0,817465.1,24.45203,1.89e+07,0
0,0,31.01721,51316,1.94e+07,1,1043867,31.01721,1.95e+07,1
0,0,24.67475,35000,1.93e+07,0,824592.1,24.67475,1.93e+07,0
0,0,32.5349,35000,1.95e+07,0,1076117,32.5349,1.95e+07,0
0,0,33.24623,35000,1.91e+07,0,1098880,33.24623,1.91e+07,0
0,0,37.65608,35000,1.93e+07,0,1239995,37.65608,1.93e+07,0
0,0,30.81013,119204,1.99e+07,0,1105128,30.81013,1.99e+07,0
0,0,26.08118,35000,1.96e+07,0,869597.8,26.08118,1.96e+07,0
0,0,34.8742,42400,1.91e+07,0,1158374,34.8742,1.91e+07,0
0,0,22.84416,35000,1.96e+07,0,766013.1,22.84416,1.96e+07,0
0,0,34.38869,62872,1.94e+07,1,1163310,34.38869,1.94e+07,1
0,0,27.30615,16869,1.97e+07,1,890665.9,27.30615,1.97e+07,1
0,0,21.22434,35000,1.98e+07,1,714178.8,21.22434,1.98e+07,1
0,0,27.07635,173499,1.88e+07,1,1039942,27.07635,1.88e+07,1
0,0,26.60946,56641,1.98e+07,0,908143.8,26.60946,1.99e+07,0
0,0,30.08182,390214,1.92e+07,1,1352832,30.08182,1.92e+07,1
0,0,34.5299,35000,1.88e+07,0,1139957,34.5299,1.89e+07,0
0,0,30.87936,57630,1.97e+07,0,1045769,30.87936,1.96e+07,0
0,0,30.94237,214814,1.92e+07,1,1204970,30.94237,1.92e+07,1
0,0,32.04633,52379,1.93e+07,1,1077862,32.04633,1.94e+07,1
0,0,27.86161,274738,1.98e+07,1,1166310,27.86161,1.98e+07,1
0,0,28.85439,35000,1.93e+07,0,958340.4,28.85439,1.92e+07,0
0,0,33.59603,104315,1.92e+07,0,1179388,33.59603,1.92e+07,0
0,0,22.59568,145033,1.90e+07,0,868094.6,22.59568,1.89e+07,0
0,0,28.94633,17796,1.94e+07,1,944078.6,28.94633,1.94e+07,1
0,0,28.6523,133994,1.94e+07,0,1050868,28.6523,1.93e+07,0
0,0,26.75449,35000,1.96e+07,1,891143.8,26.75449,1.96e+07,1
0,0,28.14874,75054,1.95e+07,0,975813.6,28.14874,1.95e+07,0
0,0,34.54138,35000,1.98e+07,0,1140324,34.54138,1.98e+07,0
0,0,36.65828,85726,1.94e+07,1,1258791,36.65828,1.94e+07,1
0,0,39.45161,144966,1.98e+07,0,1407418,39.45161,1.98e+07,0
0,0,28.75089,35000,1.95e+07,0,955028.4,28.75089,1.95e+07,0
0,0,28.39943,35000,1.97e+07,1,943781.6,28.39943,1.97e+07,1
0,0,29.74321,35000,1.93e+07,0,986782.7,29.74321,1.94e+07,0
0,0,29.97847,35000,1.95e+07,1,994311,29.97847,1.94e+07,1
0,0,39.53759,35000,1.95e+07,0,1300203,39.53759,1.94e+07,0
0,0,26.52374,71066,1.88e+07,0,919825.5,26.52374,1.89e+07,0
0,0,25.24157,20701,1.93e+07,0,828431.2,25.24157,1.93e+07,0
0,0,29.44993,35000,2.00e+07,0,977397.8,29.44993,1.99e+07,0
0,0,35.30817,35000,1.97e+07,0,1164862,35.30817,1.97e+07,0
0,0,25.5496,122215,1.93e+07,0,939802.3,25.5496,1.93e+07,0
0,0,33.17685,240218,1.94e+07,0,1301877,33.17685,1.94e+07,0
0,0,33.92075,394471,1.94e+07,0,1479935,33.92075,1.94e+07,0
0,0,38.15798,169075,1.91e+07,1,1390130,38.15798,1.91e+07,1
0,0,28.72546,262285,1.96e+07,0,1181500,28.72546,1.97e+07,0
0,0,30.28788,35000,2.02e+07,0,1004212,30.28788,2.03e+07,0
0,0,32.1187,197959,1.95e+07,0,1225757,32.1187,1.93e+07,0
0,0,33.37424,95368,1.93e+07,1,1163344,33.37424,1.93e+07,1
0,0,28.02316,174605,1.97e+07,0,1071346,28.02316,1.97e+07,0
0,0,37.19143,43507,1.94e+07,1,1233633,37.19143,1.94e+07,1
0,0,38.52275,35000,1.87e+07,1,1267728,38.52275,1.88e+07,1
0,0,25.25881,35000,1.97e+07,0,843281.9,25.25881,1.97e+07,0
0,0,22.93679,70232,1.95e+07,1,804209.2,22.93679,1.95e+07,1
0,0,32.49447,101004,1.93e+07,0,1140827,32.49447,1.93e+07,0
0,0,33.54806,35000,1.99e+07,0,1108538,33.54806,1.99e+07,0
0,0,22.94622,239649,1.95e+07,1,973927.9,22.94622,1.94e+07,1
0,0,25.30138,72656,1.91e+07,0,882300.1,25.30138,1.91e+07,0
0,0,32.4729,35000,1.93e+07,0,1074133,32.4729,1.92e+07,0
0,0,25.77947,35000,1.96e+07,0,859943,25.77947,1.96e+07,0
0,0,35.79733,35000,1.96e+07,1,1180514,35.79733,1.95e+07,1
0,0,28.77097,35000,1.96e+07,1,955670.9,28.77097,1.96e+07,1
0,0,31.98567,136167,1.97e+07,0,1159709,31.98567,1.97e+07,0
0,0,32.23345,35000,1.93e+07,1,1066470,32.23345,1.93e+07,1
0,0,38.24215,154328,1.95e+07,0,1378077,38.24215,1.95e+07,0
0,0,32.83307,369640,1.92e+07,0,1420298,32.83307,1.91e+07,0
0,0,29.07808,46232,1.98e+07,1,976730.5,29.07808,1.99e+07,1
0,0,22.11292,146396,1.92e+07,0,854009.4,22.11292,1.92e+07,0
0,0,24.84335,270795,1.95e+07,1,1065782,24.84335,1.96e+07,1
0,0,22.88573,35000,1.94e+07,1,767343.3,22.88573,1.93e+07,1
0,0,21.26396,35000,1.98e+07,0,715446.6,21.26396,1.97e+07,0
0,0,31.43703,37794,1.93e+07,0,1043779,31.43703,1.92e+07,0
0,0,26.35416,35000,1.88e+07,0,878333.1,26.35416,1.89e+07,0
0,0,23.21962,176950,1.97e+07,1,919977.9,23.21962,1.97e+07,1
0,0,28.46782,35000,1.95e+07,0,945970.4,28.46782,1.94e+07,0
0,0,26.26506,294162,1.96e+07,0,1134644,26.26506,1.97e+07,0
0,0,25.32695,35000,1.96e+07,0,845462.3,25.32695,1.96e+07,0
0,0,19.82228,35000,1.98e+07,0,669313,19.82228,1.98e+07,0
0,0,18.35002,56674,1.96e+07,0,643874.6,18.35002,1.96e+07,0
0,0,28.4135,35000,1.94e+07,1,944231.9,28.4135,1.94e+07,1
0,0,33.85376,35000,1.94e+07,0,1118320,33.85376,1.94e+07,0
0,0,30.48671,465717,1.96e+07,1,1441292,30.48671,1.97e+07,1
0,0,37.47443,319748,1.98e+07,0,1518930,37.47443,1.98e+07,0
0,0,29.7213,96763,2.00e+07,0,1047845,29.7213,2.00e+07,0
0,0,35.56603,35000,1.88e+07,1,1173113,35.56603,1.88e+07,1
0,0,33.49455,121715,1.91e+07,0,1193541,33.49455,1.91e+07,0
0,0,26.0239,40388,1.99e+07,0,873152.6,26.0239,1.98e+07,0
0,0,26.57417,35000,1.97e+07,0,885373.5,26.57417,1.97e+07,0
0,0,32.34034,88530,1.92e+07,0,1123421,32.34034,1.91e+07,0
0,0,27.27959,23916,2.00e+07,0,896862.9,27.27959,2.01e+07,0
0,0,32.66727,35000,1.94e+07,1,1080353,32.66727,1.94e+07,1
0,0,32.72434,295424,1.90e+07,0,1342603,32.72434,1.90e+07,0
0,0,31.92707,35000,1.91e+07,1,1056666,31.92707,1.90e+07,1
0,0,30.79289,35000,1.97e+07,0,1020373,30.79289,1.97e+07,0
0,0,22.39501,35000,1.91e+07,0,751640.3,22.39501,1.90e+07,0
0,0,27.33196,35000,1.98e+07,0,909622.6,27.33196,1.97e+07,0
0,0,39.39561,143564,1.90e+07,0,1404224,39.39561,1.91e+07,0
0,0,26.52243,35000,1.94e+07,1,883717.8,26.52243,1.93e+07,1
0,0,35.56175,92458,1.94e+07,1,1230434,35.56175,1.94e+07,1
0,0,33.04436,35000,1.96e+07,0,1092419,33.04436,1.96e+07,0
0,0,22.69182,254063,1.95e+07,0,980201.3,22.69182,1.95e+07,0
0,0,33.50838,35000,1.93e+07,0,1107268,33.50838,1.92e+07,0
0,0,30.82746,138767,1.94e+07,1,1125246,30.82746,1.94e+07,1
0,0,35.08753,35000,1.93e+07,1,1157801,35.08753,1.94e+07,1
0,0,29.40502,31712,1.99e+07,0,972672.5,29.40502,1.99e+07,0
0,0,26.16896,82272,1.92e+07,0,919678.8,26.16896,1.92e+07,0
0,0,26.11119,73880,1.93e+07,0,909438.1,26.11119,1.93e+07,0
0,0,38.60503,344849,1.98e+07,0,1580210,38.60503,1.98e+07,0
0,0,32.17659,35000,1.92e+07,1,1064651,32.17659,1.92e+07,1
0,0,34.80543,128003,1.99e+07,0,1241777,34.80543,1.99e+07,0
0,0,33.96301,35000,1.95e+07,0,1121816,33.96301,1.95e+07,0
0,0,32.60182,35000,1.97e+07,1,1078258,32.60182,1.97e+07,1
0,0,36.03251,332435,1.96e+07,0,1485475,36.03251,1.96e+07,0
0,0,34.45232,35000,1.96e+07,1,1137474,34.45232,1.97e+07,1
0,0,28.17813,35000,1.94e+07,0,936700.1,28.17813,1.95e+07,0
0,0,27.50619,80184,1.99e+07,0,960382.1,27.50619,1.99e+07,0
0,0,31.26549,35000,1.92e+07,1,1035496,31.26549,1.93e+07,1
0,0,21.46425,35000,1.94e+07,1,721856.1,21.46425,1.95e+07,1
0,0,30.94809,198747,2.00e+07,0,1189086,30.94809,2.01e+07,0
0,0,30.93023,35000,1.91e+07,0,1024767,30.93023,1.92e+07,0
0,0,32.82055,449126,1.95e+07,1,1499384,32.82055,1.96e+07,1
0,0,32.04837,35000,1.94e+07,1,1060548,32.04837,1.94e+07,1
0,0,25.69482,429825,1.89e+07,0,1252059,25.69482,1.89e+07,0
0,0,33.98168,225400,1.98e+07,0,1312814,33.98168,1.98e+07,0
0,0,32.02346,35000,1.93e+07,0,1059751,32.02346,1.93e+07,0
0,0,22.63002,47722,1.97e+07,0,771882.5,22.63002,1.96e+07,0
0,0,25.41975,50294,1.99e+07,1,863726,25.41975,2.00e+07,1
0,0,27.75445,339989,1.97e+07,1,1228131,27.75445,1.97e+07,1
0,0,29.52416,354366,1.99e+07,1,1299139,29.52416,1.99e+07,1
0,0,27.34302,142975,1.93e+07,0,1017952,27.34302,1.93e+07,0
0,0,20.81001,102188,1.94e+07,1,768108.3,20.81001,1.94e+07,1
0,0,30.34053,23873,1.96e+07,0,994770.1,30.34053,1.97e+07,0
0,0,26.21056,70202,1.92e+07,0,908940,26.21056,1.92e+07,0
0,0,26.96249,58169,1.99e+07,0,920968.6,26.96249,2.00e+07,0
0,0,38.52566,35000,1.94e+07,0,1267821,38.52566,1.94e+07,0
0,0,35.99254,35000,1.97e+07,1,1186761,35.99254,1.97e+07,1
0,0,34.45292,35000,1.91e+07,0,1137494,34.45292,1.90e+07,0
0,0,28.11554,35000,1.93e+07,0,934697.4,28.11554,1.94e+07,0
0,0,24.91174,230195,1.95e+07,1,1027371,24.91174,1.95e+07,1
0,0,33.39275,35000,1.96e+07,0,1103568,33.39275,1.96e+07,0
0,0,22.23324,86909,1.99e+07,0,798372.8,22.23324,1.99e+07,0
0,0,23.70714,112932,1.99e+07,0,871560.6,23.70714,1.99e+07,0
0,0,33.77843,35000,1.90e+07,0,1115910,33.77843,1.90e+07,0
0,0,27.32299,173767,1.93e+07,0,1048103,27.32299,1.93e+07,0
0,0,28.72083,60484,1.90e+07,0,979550.5,28.72083,1.92e+07,0
0,0,28.27319,15406,2.01e+07,0,920148.1,28.27319,2.02e+07,0
0,0,25.62249,35000,1.98e+07,0,854919.6,25.62249,1.98e+07,0
0,0,36.60796,35000,1.88e+07,0,1206455,36.60796,1.87e+07,0
0,0,35.15881,179257,1.93e+07,1,1304339,35.15881,1.94e+07,1
0,0,36.95511,324499,1.97e+07,0,1507063,36.95511,1.97e+07,0
0,0,30.73051,35000,1.98e+07,0,1018376,30.73051,1.98e+07,0
0,0,24.56962,88209,1.95e+07,0,874436.9,24.56962,1.95e+07,0
0,0,29.20022,35000,1.93e+07,1,969407,29.20022,1.94e+07,1
0,0,37.32176,179053,1.96e+07,0,1373349,37.32176,1.96e+07,0
0,0,31.22392,464450,1.94e+07,0,1463616,31.22392,1.95e+07,0
0,0,20.53216,126085,1.93e+07,0,783114.2,20.53216,1.93e+07,0
0,0,22.50632,35000,1.92e+07,0,755202.3,22.50632,1.92e+07,0
0,0,31.99999,35000,1.86e+07,1,1059000,31.99999,1.86e+07,1
0,0,31.16731,35000,1.94e+07,0,1032354,31.16731,1.93e+07,0
0,0,21.39838,35000,1.95e+07,0,719748.3,21.39838,1.94e+07,0
0,0,26.27679,71712,1.96e+07,1,912569.3,26.27679,1.96e+07,1
0,0,37.34747,35000,1.95e+07,0,1230119,37.34747,1.95e+07,0
0,0,23.6916,35000,1.95e+07,1,793131.1,23.6916,1.95e+07,1
0,0,32.55328,35000,1.92e+07,1,1076705,32.55328,1.93e+07,1
0,0,36.98377,53475,1.92e+07,0,1236956,36.98377,1.92e+07,0
0,0,28.22541,35000,1.94e+07,1,938213.1,28.22541,1.93e+07,1
0,0,26.43915,35000,1.98e+07,0,881052.8,26.43915,1.99e+07,0
0,0,31.48671,229888,1.99e+07,0,1237463,31.48671,2.00e+07,0
0,0,30.74845,35000,1.98e+07,0,1018950,30.74845,1.99e+07,0
0,0,29.31289,35000,1.95e+07,0,973012.6,29.31289,1.95e+07,0
0,0,36.53363,35000,1.94e+07,0,1204076,36.53363,1.94e+07,0
0,0,25.64209,90161,1.99e+07,0,910707.9,25.64209,1.99e+07,0
0,0,26.82282,60211,1.94e+07,1,918541.3,26.82282,1.93e+07,1
0,0,28.63828,76209,1.90e+07,1,992634.1,28.63828,1.91e+07,1
0,0,39.31508,35000,1.92e+07,0,1293083,39.31508,1.92e+07,0
0,0,28.46454,35000,1.94e+07,0,945865.3,28.46454,1.94e+07,0
0,0,26.39317,169926,1.93e+07,0,1014507,26.39317,1.94e+07,0
0,0,29.56577,203363,1.98e+07,0,1149468,29.56577,1.99e+07,0
0,0,22.18248,59598,1.95e+07,0,769437.4,22.18248,1.95e+07,0
0,0,34.17398,80667,1.94e+07,0,1174234,34.17398,1.94e+07,0
0,0,33.46685,35000,1.94e+07,1,1105939,33.46685,1.94e+07,1
0,0,32.3488,199433,1.92e+07,0,1234595,32.3488,1.92e+07,0
0,0,30.29869,246445,2.02e+07,0,1216003,30.29869,2.03e+07,0
0,0,29.58908,97644,1.97e+07,0,1044495,29.58908,1.96e+07,0
0,0,32.87507,35000,1.97e+07,1,1087002,32.87507,1.97e+07,1
0,0,25.75819,35000,1.95e+07,1,859261.9,25.75819,1.94e+07,1
0,0,28.44348,105517,1.94e+07,0,1015708,28.44348,1.94e+07,0
0,0,28.99708,40663,1.95e+07,0,968569.5,28.99708,1.95e+07,0
0,0,17.15386,35000,1.94e+07,0,583923.6,17.15386,1.93e+07,0
0,0,27.6407,34544,1.98e+07,0,919046.4,27.6407,2.00e+07,0
0,0,31.18666,58309,1.90e+07,0,1056282,31.18666,1.89e+07,0
0,0,26.78091,301652,1.93e+07,0,1158641,26.78091,1.93e+07,0
0,0,32.6961,35000,1.94e+07,0,1081275,32.6961,1.94e+07,0
0,0,25.00541,72857,1.99e+07,1,873030,25.00541,1.98e+07,1
0,0,25.53498,220399,1.92e+07,0,1037519,25.53498,1.92e+07,0
0,0,33.70538,141251,1.95e+07,0,1219823,33.70538,1.95e+07,0
0,0,26.94531,35000,1.94e+07,1,897250,26.94531,1.93e+07,1
0,0,29.439,30074,1.96e+07,0,972122,29.439,1.96e+07,0
0,0,33.45134,40946,1.93e+07,0,1111389,33.45134,1.94e+07,0
0,0,25.92565,136259,1.97e+07,0,965879.7,25.92565,1.97e+07,0
0,0,35.45826,35000,1.93e+07,0,1169664,35.45826,1.93e+07,0
0,0,32.6013,276984,1.93e+07,0,1320226,32.6013,1.93e+07,0
0,0,24.16881,57789,1.94e+07,1,831190.9,24.16881,1.94e+07,1
0,0,29.9184,154241,1.98e+07,0,1111630,29.9184,1.98e+07,0
0,0,28.58185,180968,2.02e+07,0,1095587,28.58185,2.03e+07,0
0,0,34.59301,35000,1.95e+07,0,1141976,34.59301,1.94e+07,0
0,0,30.08396,35000,1.98e+07,0,997686.6,30.08396,1.99e+07,0
0,0,28.50524,112677,1.95e+07,0,1024845,28.50524,1.94e+07,0
0,0,37.06327,35000,1.99e+07,1,1221025,37.06327,1.98e+07,1
0,0,27.36866,47361,1.96e+07,0,923158,27.36866,1.97e+07,0
0,0,23.17406,141576,1.93e+07,0,883145.8,23.17406,1.93e+07,0
0,0,33.66283,35000,1.96e+07,0,1112211,33.66283,1.95e+07,0
0,0,22.20039,35000,1.90e+07,1,745412.4,22.20039,1.91e+07,1
0,0,31.03715,278173,1.94e+07,1,1271362,31.03715,1.93e+07,1
0,0,30.58623,35000,1.85e+07,0,1013759,30.58623,1.86e+07,0
0,0,35.40221,133541,1.95e+07,1,1266412,35.40221,1.95e+07,1
0,0,29.71086,35000,1.95e+07,1,985747.6,29.71086,1.95e+07,1
0,0,30.00669,192649,1.91e+07,0,1152863,30.00669,1.90e+07,0
0,0,36.14935,35000,1.98e+07,1,1191779,36.14935,1.98e+07,1
0,0,25.50675,83034,1.93e+07,0,899249.9,25.50675,1.93e+07,0
0,0,30.37754,47909,1.97e+07,1,1019990,30.37754,1.97e+07,1
0,0,23.55588,35000,1.99e+07,0,788788.1,23.55588,1.99e+07,0
0,0,36.03384,100799,1.97e+07,0,1253882,36.03384,1.96e+07,0
0,0,36.68134,35000,1.97e+07,0,1208803,36.68134,1.97e+07,0
0,0,27.06273,97949,1.97e+07,0,963956.4,27.06273,1.97e+07,0
0,0,25.88906,39486,1.99e+07,0,867935.9,25.88906,1.99e+07,0
0,0,22.90775,216424,1.94e+07,1,949472.1,22.90775,1.94e+07,1
0,0,28.79526,35000,1.94e+07,0,956448.3,28.79526,1.93e+07,0
0,0,39.79863,19866,1.93e+07,1,1293422,39.79863,1.92e+07,1
0,0,29.59145,35000,1.92e+07,0,981926.5,29.59145,1.93e+07,0
0,0,29.02439,138626,1.96e+07,0,1067407,29.02439,1.96e+07,0
0,0,34.2306,35000,1.95e+07,1,1130379,34.2306,1.95e+07,1
0,0,21.09021,35000,1.95e+07,0,709886.7,21.09021,1.94e+07,0
0,0,34.52546,149275,2.00e+07,1,1254090,34.52546,2.00e+07,1
0,0,35.22499,153061,1.93e+07,0,1280261,35.22499,1.93e+07,0
0,0,33.4115,35000,1.96e+07,1,1104168,33.4115,1.97e+07,1
0,0,35.20321,35000,1.96e+07,1,1161503,35.20321,1.96e+07,1
0,0,28.54757,35000,1.94e+07,0,948522.1,28.54757,1.95e+07,0
0,0,37.61042,179593,1.96e+07,1,1383126,37.61042,1.96e+07,1
0,0,34.14256,125058,1.97e+07,1,1217620,34.14256,1.97e+07,1
0,0,27.26213,142585,1.99e+07,0,1014973,27.26213,1.99e+07,0
0,0,29.75863,108338,1.95e+07,1,1060614,29.75863,1.95e+07,1
0,0,18.11127,35000,1.91e+07,0,614560.6,18.11127,1.91e+07,0
0,0,36.26385,35000,1.93e+07,1,1195443,36.26385,1.93e+07,1
0,0,26.9869,198735,2.00e+07,0,1062316,26.9869,2.00e+07,0
0,0,27.71723,35000,1.95e+07,0,921951.4,27.71723,1.95e+07,0
0,0,31.63554,198210,1.88e+07,0,1210547,31.63554,1.88e+07,0
0,0,31.95536,35000,1.89e+07,0,1057571,31.95536,1.89e+07,0
0,0,30.41552,45293,1.97e+07,1,1018590,30.41552,1.98e+07,1
0,0,23.1226,323960,1.94e+07,0,1063883,23.1226,1.94e+07,0
0,0,19.65168,91649,1.96e+07,0,720502.9,19.65168,1.96e+07,0
0,0,15.23114,139867,1.94e+07,0,627263.3,15.23114,1.94e+07,0
0,0,32.88221,69307,1.97e+07,1,1121538,32.88221,1.97e+07,1
0,0,33.86466,35000,1.97e+07,0,1118669,33.86466,1.97e+07,0
0,0,29.2984,78908,1.98e+07,0,1016457,29.2984,1.98e+07,0
0,0,18.75204,35000,1.94e+07,0,635065.1,18.75204,1.95e+07,0
0,0,33.09415,35000,1.95e+07,0,1094013,33.09415,1.95e+07,0
0,0,27.4931,212889,1.98e+07,1,1092668,27.4931,1.98e+07,1
0,0,26.34211,238646,1.97e+07,0,1081594,26.34211,1.97e+07,0
0,0,29.64936,35000,1.95e+07,0,983779.7,29.64936,1.94e+07,0
0,0,36.44553,78410,2.00e+07,0,1244667,36.44553,2.00e+07,0
0,0,32.92027,35000,1.93e+07,1,1088449,32.92027,1.94e+07,1
0,0,28.43945,35000,1.92e+07,0,945062.4,28.43945,1.92e+07,0
0,0,25.28461,35000,1.96e+07,0,844107.7,25.28461,1.97e+07,0
0,0,22.07266,130101,1.95e+07,1,836426.1,22.07266,1.95e+07,1
0,0,37.53315,248812,1.94e+07,1,1449873,37.53315,1.94e+07,1
0,0,32.70825,35000,2.00e+07,1,1081664,32.70825,2.00e+07,1
0,0,36.00164,35000,1.96e+07,1,1187053,36.00164,1.96e+07,1
0,0,40.41259,263943,1.94e+07,1,1557146,40.41259,1.94e+07,1
0,0,24.81916,34209,1.98e+07,0,828422,24.81916,1.97e+07,0
0,0,29.84412,35000,1.94e+07,1,990011.8,29.84412,1.94e+07,1
0,0,27.21273,35000,1.94e+07,0,905807.3,27.21273,1.94e+07,0
0,0,31.78266,163585,1.95e+07,0,1180630,31.78266,1.94e+07,0
0,0,24.07571,170131,1.98e+07,0,940553.6,24.07571,1.97e+07,0
0,0,24.79081,32877,1.95e+07,1,826182.9,24.79081,1.95e+07,1
0,0,25.63173,35000,1.96e+07,0,855215.2,25.63173,1.95e+07,0
0,0,43.42287,74630,1.95e+07,0,1464162,43.42287,1.96e+07,0
0,0,33.61704,70160,1.98e+07,0,1145905,33.61704,1.98e+07,0
0,0,31.81847,35000,2.00e+07,1,1053191,31.81847,2.00e+07,1
0,0,27.6126,381023,1.93e+07,1,1264626,27.6126,1.92e+07,1
0,0,27.89219,52951,1.95e+07,1,945500.9,27.89219,1.95e+07,1
0,0,41.11771,73765,1.90e+07,0,1389532,41.11771,1.90e+07,0
0,0,23.34108,35000,1.94e+07,1,781914.7,23.34108,1.93e+07,1
0,0,32.79252,207814,1.94e+07,0,1257175,32.79252,1.93e+07,0
0,0,27.81857,118497,1.92e+07,1,1008691,27.81857,1.93e+07,1
0,0,16.87081,60735,1.99e+07,1,600600.9,16.87081,1.99e+07,1
0,0,30.16091,131725,2.00e+07,1,1096874,30.16091,2.00e+07,1
0,0,31.11059,35000,1.94e+07,1,1030539,31.11059,1.94e+07,1
0,0,26.38523,128011,2.01e+07,0,972338.5,26.38523,2.01e+07,0
0,0,33.19001,35000,1.94e+07,1,1097080,33.19001,1.94e+07,1
0,0,27.94566,139547,1.99e+07,1,1033808,27.94566,2.00e+07,1
0,0,38.63758,35000,1.93e+07,1,1271403,38.63758,1.93e+07,1
0,0,16.57433,179581,1.90e+07,0,709959.4,16.57433,1.90e+07,0
0,0,31.1284,35000,1.97e+07,0,1031109,31.1284,1.98e+07,0
0,0,37.38042,125217,1.93e+07,0,1321391,37.38042,1.94e+07,0
0,0,25.48186,35000,1.99e+07,1,850419.7,25.48186,1.99e+07,1
0,0,32.403,98635,1.97e+07,0,1135531,32.403,1.97e+07,0
0,0,31.78694,359461,1.97e+07,0,1376643,31.78694,1.97e+07,0
0,0,31.44076,292034,1.95e+07,0,1298138,31.44076,1.96e+07,0
0,0,28.97345,35000,1.96e+07,0,962150.4,28.97345,1.95e+07,0
0,0,33.41214,20602,1.98e+07,1,1089790,33.41214,1.99e+07,1
0,0,34.53057,108000,1.94e+07,1,1212978,34.53057,1.93e+07,1
0,0,34.90355,82086,1.94e+07,0,1199000,34.90355,1.94e+07,0
0,0,27.46878,118304,1.97e+07,0,997304.9,27.46878,1.96e+07,0
0,0,26.2843,68364,1.95e+07,1,909461.6,26.2843,1.95e+07,1
0,0,28.35452,49992,1.93e+07,0,957336.6,28.35452,1.93e+07,0
0,0,23.85077,35000,1.96e+07,1,798224.8,23.85077,1.95e+07,1
0,0,29.6008,168697,1.99e+07,0,1115923,29.6008,1.99e+07,0
0,0,30.11995,35000,1.94e+07,0,998838.3,30.11995,1.94e+07,0
0,0,34.00262,25873,1.94e+07,0,1113957,34.00262,1.95e+07,0
0,0,33.68103,203827,1.93e+07,1,1281620,33.68103,1.93e+07,1
0,0,30.04987,35000,1.94e+07,0,996595.9,30.04987,1.94e+07,0
0,0,24.96521,35000,1.92e+07,1,833886.8,24.96521,1.91e+07,1
0,0,33.23174,35000,1.96e+07,0,1098416,33.23174,1.96e+07,0
0,0,44.72823,32532,1.97e+07,1,1463836,44.72823,1.96e+07,1
0,0,29.27213,35000,1.95e+07,0,971708,29.27213,1.95e+07,0
0,0,33.10487,35000,1.99e+07,1,1094356,33.10487,1.98e+07,1
0,0,24.56921,31191,1.95e+07,0,817405.9,24.56921,1.95e+07,0
0,0,27.08805,289971,1.96e+07,0,1156789,27.08805,1.96e+07,0
0,0,28.56886,35000,1.92e+07,1,949203.5,28.56886,1.93e+07,1
0,0,24.81632,151851,1.91e+07,0,945973.4,24.81632,1.90e+07,0
0,0,25.4579,143887,1.98e+07,1,958539.9,25.4579,1.98e+07,1
0,0,30.64557,35000,1.93e+07,1,1015658,30.64557,1.92e+07,1
0,0,37.00215,143676,1.95e+07,0,1327745,37.00215,1.95e+07,0
0,0,30.67416,35000,1.99e+07,1,1016573,30.67416,1.99e+07,1
0,0,31.87806,132908,1.91e+07,0,1153006,31.87806,1.90e+07,0
0,0,33.26863,15355,1.89e+07,0,1079951,33.26863,1.89e+07,0
0,0,21.92307,35000,1.95e+07,0,736538.2,21.92307,1.95e+07,0
0,0,29.70531,35000,1.99e+07,1,985570.1,29.70531,1.99e+07,1
0,0,28.95065,310061,1.93e+07,0,1236482,28.95065,1.94e+07,0
0,0,26.69748,97618,1.93e+07,0,951937.3,26.69748,1.94e+07,0
0,0,30.95938,26707,1.96e+07,0,1017407,30.95938,1.96e+07,0
0,0,36.178,35000,1.95e+07,1,1192696,36.178,1.95e+07,1
0,0,35.85643,35000,1.94e+07,1,1182406,35.85643,1.94e+07,1
0,0,34.22702,72922,1.97e+07,0,1168187,34.22702,1.96e+07,0
0,0,29.4316,275977,1.92e+07,0,1217788,29.4316,1.92e+07,0
0,0,30.81121,77782,1.94e+07,0,1063741,30.81121,1.95e+07,0
